TIMESTAMP,X,Y,Z
1418638402050,-0.015625,-0.265625,0.0
1418638402158,-0.015625,-0.265625,-0.015625
1418638402244,-0.015625,-0.265625,0.0
1418638402341,-0.015625,-0.265625,0.0
1418638402439,-0.015625,-0.265625,0.0
1418638402536,-0.015625,-0.265625,-0.015625
1418638402634,-0.015625,-0.265625,0.0
1418638402731,-0.015625,-0.265625,0.0
1418638402829,-0.015625,-0.265625,-0.015625
1418638402975,-0.015625,-0.265625,0.0
1418638403073,-0.015625,-0.265625,0.0
1418638403170,-0.015625,-0.265625,0.0
1418638403268,-0.015625,-0.265625,-0.015625
1418638403365,-0.015625,-0.265625,0.0
1418638403463,-0.015625,-0.265625,0.0
1418638403560,-0.015625,-0.265625,0.0
1418638403658,-0.015625,-0.265625,0.0
1418638403755,-0.015625,-0.265625,-0.015625
1418638403853,-0.015625,-0.265625,0.0
1418638403950,-0.015625,-0.265625,-0.015625
1418638404048,-0.015625,-0.265625,-0.015625
1418638404145,-0.015625,-0.265625,-0.015625
1418638404243,-0.015625,-0.265625,-0.015625
1418638404340,-0.015625,-0.265625,0.0
1418638404438,-0.015625,-0.265625,0.0
1418638404535,-0.015625,-0.265625,0.0
1418638404633,-0.015625,-0.265625,-0.015625
1418638404730,-0.015625,-0.265625,0.0
1418638404876,-0.015625,-0.265625,0.0
1418638404974,-0.015625,-0.265625,0.0
1418638405071,-0.015625,-0.265625,0.0
1418638405171,-0.015625,-0.265625,-0.015625
1418638405266,-0.015625,-0.265625,0.0
1418638405364,-0.015625,-0.265625,-0.015625
1418638405461,-0.015625,-0.265625,0.0
1418638405559,-0.015625,-0.265625,0.0
1418638405657,-0.015625,-0.265625,0.0
1418638405754,-0.015625,-0.28125,-0.015625
1418638405851,-0.015625,-0.265625,-0.015625
1418638405949,-0.015625,-0.265625,0.0
1418638406046,-0.015625,-0.265625,-0.015625
1418638406144,-0.015625,-0.265625,0.0
1418638406242,-0.015625,-0.265625,-0.015625
1418638406343,-0.015625,-0.265625,0.0
1418638406437,-0.015625,-0.265625,0.0
1418638406535,-0.015625,-0.265625,0.0
1418638406692,-0.015625,-0.265625,-0.015625
1418638406778,-0.015625,-0.265625,0.0
1418638406880,-0.015625,-0.265625,0.0
1418638406977,-0.015625,-0.265625,-0.015625
1418638407070,-0.015625,-0.265625,-0.015625
1418638407168,-0.015625,-0.265625,-0.015625
1418638407265,-0.015625,-0.265625,0.0
1418638407362,-0.015625,-0.265625,-0.015625
1418638407464,-0.015625,-0.265625,0.0
1418638407563,-0.015625,-0.265625,0.0
1418638407660,-0.015625,-0.265625,0.0
1418638407758,-0.015625,-0.265625,0.0
1418638407856,-0.015625,-0.265625,-0.015625
1418638407953,-0.015625,-0.265625,0.0
1418638408050,-0.015625,-0.265625,0.0
1418638408144,-0.015625,-0.265625,0.0
1418638408247,-0.015625,-0.265625,0.0
1418638408338,-0.015625,-0.265625,-0.015625
1418638408443,-0.015625,-0.265625,-0.015625
1418638408591,-0.015625,-0.265625,0.0
1418638408685,-0.015625,-0.265625,0.0
1418638408783,-0.015625,-0.265625,0.0
1418638408880,-0.015625,-0.265625,-0.015625
1418638408976,-0.015625,-0.265625,0.0
1418638409074,-0.015625,-0.265625,0.0
1418638409173,-0.015625,-0.265625,0.0
1418638409270,-0.015625,-0.265625,0.0
1418638409366,-0.015625,-0.265625,0.0
1418638409467,-0.015625,-0.265625,-0.015625
1418638409562,-0.015625,-0.265625,-0.015625
1418638409660,-0.015625,-0.265625,-0.015625
1418638409752,-0.015625,-0.265625,0.0
1418638409854,-0.015625,-0.265625,0.0
1418638409951,-0.015625,-0.265625,0.0
1418638410048,-0.015625,-0.265625,0.0
1418638410146,-0.015625,-0.265625,0.0
1418638410246,-0.015625,-0.265625,0.0
1418638410393,-0.015625,-0.265625,-0.015625
1418638410488,-0.015625,-0.265625,0.0
1418638410585,-0.015625,-0.265625,0.0
1418638410684,-0.015625,-0.265625,-0.015625
1418638410784,-0.015625,-0.265625,0.0
1418638410877,-0.015625,-0.265625,0.0
1418638410975,-0.015625,-0.265625,-0.015625
1418638411073,-0.015625,-0.265625,0.0
1418638411171,-0.015625,-0.265625,0.0
1418638411268,-0.015625,-0.265625,0.0
1418638411365,-0.015625,-0.265625,0.0
1418638411464,-0.015625,-0.265625,0.0
1418638411561,-0.015625,-0.265625,-0.015625
1418638411658,-0.015625,-0.265625,0.0
1418638411756,-0.015625,-0.265625,0.0
1418638411853,-0.015625,-0.265625,0.0
1418638411951,-0.015625,-0.265625,-0.015625
1418638412044,-0.015625,-0.265625,0.0
1418638412145,-0.015625,-0.265625,0.0
1418638412287,-0.015625,-0.265625,0.0
1418638412385,-0.015625,-0.265625,0.0
1418638412482,-0.015625,-0.265625,0.0
1418638412584,-0.015625,-0.265625,0.0
1418638412682,-0.015625,-0.265625,0.0
1418638412780,-0.015625,-0.265625,0.0
1418638412877,-0.015625,-0.265625,-0.015625
1418638412974,-0.015625,-0.265625,0.0
1418638413072,-0.015625,-0.265625,0.0
1418638413168,-0.015625,-0.265625,0.0
1418638413266,-0.015625,-0.265625,0.0
1418638413365,-0.015625,-0.265625,0.0
1418638413463,-0.015625,-0.265625,0.0
1418638413560,-0.015625,-0.265625,0.0
1418638413657,-0.015625,-0.265625,0.0
1418638413755,-0.015625,-0.265625,0.0
1418638413854,-0.015625,-0.265625,0.0
1418638413949,-0.015625,-0.265625,0.0
1418638414095,-0.015625,-0.265625,-0.015625
1418638414193,-0.015625,-0.265625,0.0
1418638414292,-0.015625,-0.265625,0.0
1418638414387,-0.015625,-0.265625,0.0
1418638414546,-0.015625,-0.265625,0.0
1418638414578,-0.015625,-0.265625,0.0
1418638414675,-0.015625,-0.265625,0.0
1418638414773,-0.015625,-0.265625,-0.015625
1418638414870,-0.015625,-0.265625,0.0
1418638414972,-0.015625,-0.265625,0.0
1418638415071,-0.015625,-0.265625,0.0
1418638415167,-0.015625,-0.265625,0.0
1418638415265,-0.015625,-0.265625,0.0
1418638415363,-0.015625,-0.28125,0.0
1418638415460,-0.015625,-0.265625,0.0
1418638415557,-0.015625,-0.265625,0.0
1418638415656,-0.015625,-0.265625,-0.015625
1418638415755,-0.015625,-0.265625,0.0
1418638415852,-0.015625,-0.265625,0.0
1418638415995,-0.015625,-0.265625,-0.015625
1418638416094,-0.015625,-0.265625,0.0
1418638416192,-0.015625,-0.265625,0.0
1418638416288,-0.015625,-0.265625,0.0
1418638416386,-0.015625,-0.265625,-0.015625
1418638416484,-0.015625,-0.265625,0.0
1418638416581,-0.015625,-0.265625,-0.015625
1418638416678,-0.015625,-0.265625,0.0
1418638416776,-0.015625,-0.265625,0.0
1418638416875,-0.015625,-0.265625,0.0
1418638416970,-0.015625,-0.265625,-0.015625
1418638417068,-0.015625,-0.265625,-0.015625
1418638417166,-0.015625,-0.265625,0.0
1418638417266,-0.015625,-0.265625,-0.015625
1418638417372,-0.015625,-0.265625,0.0
1418638417460,-0.015625,-0.265625,0.0
1418638417555,-0.015625,-0.265625,-0.015625
1418638417667,-0.015625,-0.265625,0.0
1418638417800,-0.015625,-0.265625,-0.015625
1418638417897,-0.015625,-0.265625,0.0
1418638417995,-0.015625,-0.265625,0.0
1418638418093,-0.015625,-0.265625,0.0
1418638418190,-0.015625,-0.265625,0.0
1418638418288,-0.015625,-0.265625,0.0
1418638418385,-0.015625,-0.265625,-0.015625
1418638418483,-0.015625,-0.265625,-0.015625
1418638418581,-0.015625,-0.265625,0.0
1418638418677,-0.015625,-0.265625,0.0
1418638418776,-0.015625,-0.265625,0.0
1418638418874,-0.015625,-0.265625,0.0
1418638418971,-0.015625,-0.265625,-0.015625
1418638419067,-0.015625,-0.265625,0.0
1418638419165,-0.015625,-0.265625,0.0
1418638419266,-0.015625,-0.265625,0.0
1418638419360,-0.015625,-0.265625,-0.015625
1418638419458,-0.015625,-0.265625,0.0
1418638419554,-0.015625,-0.265625,-0.015625
1418638419660,-0.015625,-0.265625,0.0
1418638419799,-0.015625,-0.265625,-0.015625
1418638419896,-0.015625,-0.265625,0.0
1418638419993,-0.015625,-0.265625,0.0
1418638420092,-0.015625,-0.265625,0.0
1418638420188,-0.015625,-0.265625,0.0
1418638420287,-0.015625,-0.265625,0.0
1418638420386,-0.015625,-0.265625,-0.015625
1418638420482,-0.015625,-0.265625,0.0
1418638420578,-0.015625,-0.265625,0.0
1418638420678,-0.015625,-0.265625,0.0
1418638420775,-0.015625,-0.265625,0.0
1418638420872,-0.015625,-0.265625,0.0
1418638420968,-0.015625,-0.265625,0.0
1418638421065,-0.015625,-0.265625,0.0
1418638421169,-0.015625,-0.265625,0.0
1418638421263,-0.015625,-0.265625,0.0
1418638421358,-0.015625,-0.265625,-0.015625
1418638421456,-0.015625,-0.265625,0.0
1418638421554,-0.015625,-0.265625,0.0
1418638421701,-0.015625,-0.265625,0.0
1418638421799,-0.015625,-0.265625,0.0
1418638421895,-0.015625,-0.265625,-0.015625
1418638421993,-0.015625,-0.265625,0.0
1418638422091,-0.015625,-0.265625,0.0
1418638422187,-0.015625,-0.265625,-0.015625
1418638422281,-0.015625,-0.265625,0.0
1418638422378,-0.015625,-0.265625,-0.015625
1418638422485,-0.015625,-0.265625,-0.015625
1418638422577,-0.015625,-0.265625,0.0
1418638422680,-0.015625,-0.265625,0.0
1418638422772,-0.015625,-0.265625,0.0
1418638422871,-0.015625,-0.265625,0.0
1418638422967,-0.015625,-0.265625,0.0
1418638423064,-0.015625,-0.265625,0.0
1418638423162,-0.015625,-0.265625,-0.015625
1418638423260,-0.015625,-0.265625,0.0
1418638423357,-0.015625,-0.265625,0.0
1418638423455,-0.015625,-0.265625,0.0
1418638423602,-0.015625,-0.265625,0.0
1418638423699,-0.015625,-0.265625,-0.015625
1418638423796,-0.015625,-0.265625,-0.015625
1418638423894,-0.015625,-0.265625,-0.015625
1418638423992,-0.015625,-0.265625,-0.015625
1418638424090,-0.015625,-0.265625,0.0
1418638424186,-0.015625,-0.265625,0.0
1418638424285,-0.015625,-0.265625,0.0
1418638424382,-0.015625,-0.265625,0.0
1418638424478,-0.015625,-0.265625,0.0
1418638424575,-0.015625,-0.265625,0.0
1418638424677,-0.015625,-0.265625,0.0
1418638424772,-0.015625,-0.265625,-0.015625
1418638424870,-0.015625,-0.265625,-0.015625
1418638424965,-0.015625,-0.265625,0.0
1418638425060,-0.015625,-0.265625,0.0
1418638425161,-0.015625,-0.265625,0.0
1418638425261,-0.015625,-0.265625,0.0
1418638425405,-0.015625,-0.265625,0.0
1418638425503,-0.015625,-0.265625,0.0
1418638425601,-0.015625,-0.265625,0.0
1418638425697,-0.015625,-0.265625,-0.015625
1418638425795,-0.015625,-0.265625,0.0
1418638425893,-0.015625,-0.265625,0.0
1418638425990,-0.015625,-0.265625,0.0
1418638426087,-0.015625,-0.265625,0.0
1418638426186,-0.015625,-0.265625,-0.015625
1418638426282,-0.015625,-0.265625,-0.015625
1418638426380,-0.015625,-0.265625,0.0
1418638426477,-0.015625,-0.265625,-0.015625
1418638426574,-0.015625,-0.265625,0.0
1418638426672,-0.015625,-0.265625,0.0
1418638426772,-0.015625,-0.265625,-0.015625
1418638426866,-0.015625,-0.265625,-0.015625
1418638426964,-0.015625,-0.265625,0.0
1418638427063,-0.015625,-0.265625,0.0
1418638427160,-0.015625,-0.265625,0.0
1418638427307,-0.015625,-0.265625,-0.015625
1418638427404,-0.015625,-0.265625,-0.015625
1418638427502,-0.015625,-0.265625,0.0
1418638427604,-0.015625,-0.265625,0.0
1418638427696,-0.015625,-0.265625,0.0
1418638427795,-0.015625,-0.265625,0.0
1418638427891,-0.015625,-0.265625,0.0
1418638427988,-0.015625,-0.265625,0.0
1418638428085,-0.015625,-0.265625,0.0
1418638428183,-0.015625,-0.265625,0.0
1418638428281,-0.015625,-0.265625,0.0
1418638428378,-0.015625,-0.265625,0.0
1418638428475,-0.015625,-0.265625,-0.015625
1418638428574,-0.015625,-0.265625,0.0
1418638428677,-0.015625,-0.265625,0.0
1418638428769,-0.015625,-0.265625,0.0
1418638428865,-0.015625,-0.265625,0.0
1418638428965,-0.015625,-0.265625,0.0
1418638429062,-0.015625,-0.265625,0.0
1418638429160,-0.015625,-0.265625,0.0
1418638429305,-0.015625,-0.265625,0.0
1418638429403,-0.015625,-0.265625,-0.015625
1418638429499,-0.015625,-0.265625,-0.015625
1418638429597,-0.015625,-0.265625,0.0
1418638429695,-0.015625,-0.265625,-0.015625
1418638429794,-0.015625,-0.265625,0.0
1418638429889,-0.015625,-0.265625,0.0
1418638429987,-0.015625,-0.265625,0.0
1418638430087,-0.015625,-0.265625,-0.015625
1418638430178,-0.015625,-0.265625,-0.015625
1418638430279,-0.015625,-0.265625,-0.015625
1418638430375,-0.015625,-0.265625,0.0
1418638430478,-0.015625,-0.265625,0.0
1418638430573,-0.015625,-0.265625,0.0
1418638430671,-0.015625,-0.265625,0.0
1418638430768,-0.015625,-0.265625,0.0
1418638430866,-0.015625,-0.265625,0.0
1418638430963,-0.015625,-0.265625,0.0
1418638431063,-0.015625,-0.265625,0.0
1418638431206,-0.015625,-0.265625,0.0
1418638431305,-0.015625,-0.265625,-0.015625
1418638431402,-0.015625,-0.265625,-0.015625
1418638431498,-0.015625,-0.265625,-0.015625
1418638431595,-0.015625,-0.265625,-0.015625
1418638431693,-0.015625,-0.265625,0.0
1418638431791,-0.015625,-0.28125,0.0
1418638431888,-0.015625,-0.265625,0.0
1418638431986,-0.015625,-0.265625,0.0
1418638432083,-0.015625,-0.265625,0.0
1418638432182,-0.015625,-0.265625,0.0
1418638432278,-0.015625,-0.265625,0.0
1418638432375,-0.015625,-0.265625,0.0
1418638432474,-0.015625,-0.265625,0.0
1418638432573,-0.015625,-0.265625,0.0
1418638432670,-0.015625,-0.265625,-0.015625
1418638432771,-0.015625,-0.265625,0.0
1418638432865,-0.015625,-0.265625,-0.015625
1418638432962,-0.015625,-0.265625,0.0
1418638433058,-0.015625,-0.265625,-0.015625
1418638433204,-0.015625,-0.265625,0.0
1418638433304,-0.015625,-0.265625,-0.015625
1418638433402,-0.015625,-0.265625,0.0
1418638433497,-0.015625,-0.265625,0.0
1418638433595,-0.015625,-0.265625,0.0
1418638433696,-0.015625,-0.265625,-0.015625
1418638433793,-0.015625,-0.265625,0.0
1418638433886,-0.015625,-0.265625,0.0
1418638433985,-0.015625,-0.28125,0.0
1418638434084,-0.015625,-0.265625,0.0
1418638434181,-0.015625,-0.265625,-0.015625
1418638434278,-0.015625,-0.265625,0.0
1418638434375,-0.015625,-0.265625,-0.015625
1418638434473,-0.015625,-0.265625,0.0
1418638434571,-0.015625,-0.265625,-0.015625
1418638434668,-0.015625,-0.265625,0.0
1418638434767,-0.015625,-0.265625,-0.015625
1418638434862,-0.015625,-0.28125,0.0
1418638434967,-0.015625,-0.265625,0.0
1418638435101,-0.015625,-0.265625,-0.015625
1418638435199,-0.015625,-0.265625,0.0
1418638435303,-0.015625,-0.265625,-0.015625
1418638435399,-0.015625,-0.265625,0.0
1418638435498,-0.015625,-0.265625,0.0
1418638435596,-0.015625,-0.265625,0.0
1418638435694,-0.015625,-0.265625,0.0
1418638435789,-0.015625,-0.265625,0.0
1418638435888,-0.015625,-0.265625,0.0
1418638435985,-0.015625,-0.265625,-0.015625
1418638436083,-0.015625,-0.265625,-0.015625
1418638436179,-0.015625,-0.265625,0.0
1418638436281,-0.015625,-0.28125,0.0
1418638436374,-0.015625,-0.265625,0.0
1418638436474,-0.015625,-0.265625,0.0
1418638436569,-0.015625,-0.265625,-0.015625
1418638436670,-0.015625,-0.265625,0.0
1418638436767,-0.015625,-0.265625,0.0
1418638436864,-0.015625,-0.265625,0.0
1418638437007,-0.015625,-0.265625,0.0
1418638437105,-0.015625,-0.265625,0.0
1418638437205,-0.015625,-0.265625,0.0
1418638437303,-0.015625,-0.265625,0.0
1418638437397,-0.015625,-0.265625,0.0
1418638437495,-0.015625,-0.265625,0.0
1418638437593,-0.015625,-0.265625,-0.015625
1418638437699,-0.015625,-0.265625,-0.015625
1418638437787,-0.015625,-0.265625,-0.015625
1418638437881,-0.015625,-0.265625,0.0
1418638437978,-0.015625,-0.265625,-0.015625
1418638438081,-0.015625,-0.265625,-0.015625
1418638438178,-0.015625,-0.265625,0.0
1418638438276,-0.015625,-0.265625,0.0
1418638438373,-0.015625,-0.265625,-0.015625
1418638438471,-0.015625,-0.265625,0.0
1418638438567,-0.015625,-0.265625,0.0
1418638438665,-0.015625,-0.265625,0.0
1418638438767,-0.015625,-0.265625,0.0
1418638438910,-0.015625,-0.265625,0.0
1418638439005,-0.015625,-0.265625,0.0
1418638439105,-0.015625,-0.265625,0.0
1418638439202,-0.015625,-0.265625,0.0
1418638439299,-0.015625,-0.265625,0.0
1418638439396,-0.015625,-0.265625,-0.015625
1418638439495,-0.015625,-0.265625,0.0
1418638439592,-0.015625,-0.265625,0.0
1418638439689,-0.015625,-0.265625,-0.015625
1418638439787,-0.015625,-0.265625,-0.015625
1418638439956,-0.015625,-0.265625,-0.015625
1418638439982,-0.015625,-0.265625,0.0
1418638440075,-0.015625,-0.265625,0.0
1418638440171,-0.015625,-0.265625,0.0
1418638440269,-0.015625,-0.265625,0.0
1418638440366,-0.015625,-0.265625,0.0
1418638440467,-0.015625,-0.265625,0.0
1418638440564,-0.015625,-0.265625,0.0
1418638440667,-0.015625,-0.265625,-0.015625
1418638440813,-0.015625,-0.265625,0.0
1418638440907,-0.015625,-0.265625,0.0
1418638441004,-0.015625,-0.265625,-0.015625
1418638441104,-0.015625,-0.265625,0.0
1418638441205,-0.015625,-0.265625,-0.015625
1418638441300,-0.015625,-0.265625,0.0
1418638441395,-0.015625,-0.265625,-0.015625
1418638441494,-0.015625,-0.265625,0.0
1418638441589,-0.015625,-0.265625,-0.015625
1418638441689,-0.015625,-0.265625,0.0
1418638441790,-0.015625,-0.265625,0.0
1418638441885,-0.015625,-0.265625,0.0
1418638441981,-0.015625,-0.265625,0.0
1418638442080,-0.015625,-0.265625,0.0
1418638442175,-0.015625,-0.265625,0.0
1418638442279,-0.015625,-0.265625,0.0
1418638442371,-0.015625,-0.265625,-0.015625
1418638442468,-0.015625,-0.265625,0.0
1418638442564,-0.015625,-0.265625,0.0
1418638442718,-0.015625,-0.265625,0.0
1418638442809,-0.015625,-0.265625,-0.015625
1418638442906,-0.015625,-0.265625,0.0
1418638443003,-0.015625,-0.265625,0.0
1418638443102,-0.015625,-0.265625,0.0
1418638443199,-0.015625,-0.265625,-0.015625
1418638443297,-0.015625,-0.265625,0.0
1418638443394,-0.015625,-0.265625,-0.015625
1418638443492,-0.015625,-0.265625,-0.015625
1418638443588,-0.015625,-0.265625,0.0
1418638443685,-0.015625,-0.28125,-0.015625
1418638443786,-0.015625,-0.265625,0.0
1418638443882,-0.015625,-0.265625,0.0
1418638443978,-0.015625,-0.265625,0.0
1418638444075,-0.015625,-0.265625,-0.015625
1418638444176,-0.015625,-0.265625,-0.015625
1418638444272,-0.015625,-0.265625,0.0
1418638444370,-0.015625,-0.265625,-0.015625
1418638444465,-0.015625,-0.265625,-0.015625
1418638444612,-0.015625,-0.265625,0.0
1418638444710,-0.015625,-0.265625,0.0
1418638444808,-0.015625,-0.265625,0.0
1418638444905,-0.015625,-0.265625,0.0
1418638445003,-0.015625,-0.265625,0.0
1418638445095,-0.015625,-0.265625,0.0
1418638445193,-0.015625,-0.265625,-0.015625
1418638445295,-0.015625,-0.265625,0.0
1418638445393,-0.015625,-0.265625,0.0
1418638445489,-0.015625,-0.265625,-0.015625
1418638445587,-0.015625,-0.265625,-0.015625
1418638445684,-0.015625,-0.265625,-0.015625
1418638445787,-0.015625,-0.265625,-0.015625
1418638445881,-0.015625,-0.265625,-0.015625
1418638445976,-0.015625,-0.265625,0.0
1418638446074,-0.015625,-0.265625,0.0
1418638446173,-0.015625,-0.265625,0.0
1418638446275,-0.015625,-0.265625,0.0
1418638446368,-0.015625,-0.265625,-0.015625
1418638446516,-0.015625,-0.28125,0.0
1418638446610,-0.015625,-0.28125,0.0
1418638446719,-0.015625,-0.265625,0.0
1418638446808,-0.015625,-0.265625,-0.015625
1418638446905,-0.015625,-0.265625,-0.015625
1418638447002,-0.015625,-0.265625,0.0
1418638447100,-0.015625,-0.265625,-0.015625
1418638447201,-0.015625,-0.265625,0.0
1418638447300,-0.015625,-0.265625,-0.015625
1418638447392,-0.015625,-0.265625,0.0
1418638447491,-0.015625,-0.265625,0.0
1418638447599,-0.015625,-0.265625,0.0
1418638447685,-0.015625,-0.265625,-0.015625
1418638447785,-0.015625,-0.265625,0.0
1418638447875,-0.015625,-0.265625,0.0
1418638447972,-0.015625,-0.265625,0.0
1418638448083,-0.015625,-0.265625,0.0
1418638448172,-0.015625,-0.265625,-0.015625
1418638448271,-0.015625,-0.265625,0.0
1418638448415,-0.015625,-0.265625,-0.015625
1418638448513,-0.015625,-0.265625,0.0
1418638448611,-0.015625,-0.265625,0.0
1418638448712,-0.015625,-0.265625,-0.015625
1418638448809,-0.015625,-0.265625,-0.015625
1418638448903,-0.015625,-0.265625,0.0
1418638449001,-0.015625,-0.265625,0.0
1418638449097,-0.015625,-0.265625,0.0
1418638449196,-0.015625,-0.265625,0.0
1418638449298,-0.015625,-0.265625,0.0
1418638449390,-0.015625,-0.265625,-0.015625
1418638449488,-0.015625,-0.265625,-0.015625
1418638449585,-0.015625,-0.265625,-0.015625
1418638449682,-0.015625,-0.265625,0.0
1418638449779,-0.015625,-0.265625,-0.015625
1418638449874,-0.015625,-0.265625,-0.015625
1418638449971,-0.015625,-0.265625,-0.015625
1418638450122,-0.015625,-0.265625,0.0
1418638450219,-0.015625,-0.265625,-0.015625
1418638450316,-0.015625,-0.265625,-0.015625
1418638450414,-0.015625,-0.265625,0.0
1418638450512,-0.015625,-0.265625,0.0
1418638450622,-0.015625,-0.265625,0.0
1418638450706,-0.015625,-0.265625,0.0
1418638450810,-0.015625,-0.265625,-0.015625
1418638450899,-0.015625,-0.265625,-0.015625
1418638450995,-0.015625,-0.265625,0.0
1418638451092,-0.015625,-0.265625,-0.015625
1418638451195,-0.015625,-0.265625,0.0
1418638451291,-0.015625,-0.265625,0.0
1418638451388,-0.015625,-0.265625,-0.015625
1418638451485,-0.015625,-0.265625,-0.015625
1418638451585,-0.015625,-0.265625,0.0
1418638451682,-0.015625,-0.265625,0.0
1418638451779,-0.015625,-0.265625,-0.015625
1418638451876,-0.015625,-0.265625,-0.015625
1418638451974,-0.015625,-0.265625,0.0
1418638452123,-0.015625,-0.265625,0.0
1418638452220,-0.015625,-0.265625,0.0
1418638452323,-0.015625,-0.265625,-0.015625
1418638452414,-0.015625,-0.265625,0.0
1418638452513,-0.015625,-0.265625,-0.015625
1418638452606,-0.015625,-0.265625,-0.015625
1418638452707,-0.015625,-0.265625,0.0
1418638452806,-0.015625,-0.265625,0.0
1418638452904,-0.015625,-0.265625,0.0
1418638452997,-0.015625,-0.265625,0.0
1418638453094,-0.015625,-0.265625,-0.015625
1418638453210,-0.015625,-0.265625,0.0
1418638453293,-0.015625,-0.265625,-0.015625
1418638453387,-0.015625,-0.265625,0.0
1418638453484,-0.015625,-0.265625,-0.015625
1418638453583,-0.015625,-0.265625,0.0
1418638453728,-0.015625,-0.265625,0.0
1418638453826,-0.015625,-0.265625,0.0
1418638453924,-0.015625,-0.265625,0.0
1418638454022,-0.015625,-0.265625,0.0
1418638454118,-0.015625,-0.265625,0.0
1418638454216,-0.015625,-0.265625,0.0
1418638454317,-0.015625,-0.265625,0.0
1418638454412,-0.015625,-0.265625,-0.015625
1418638454508,-0.015625,-0.265625,-0.015625
1418638454605,-0.015625,-0.265625,0.0
1418638454705,-0.015625,-0.265625,-0.015625
1418638454802,-0.015625,-0.265625,0.0
1418638454898,-0.015625,-0.265625,-0.015625
1418638454996,-0.015625,-0.265625,0.0
1418638455094,-0.015625,-0.265625,-0.015625
1418638455192,-0.015625,-0.265625,-0.015625
1418638455288,-0.015625,-0.265625,-0.015625
1418638455386,-0.015625,-0.265625,0.0
1418638455485,-0.015625,-0.265625,0.0
1418638455632,-0.015625,-0.265625,-0.015625
1418638455727,-0.015625,-0.265625,0.0
1418638455827,-0.015625,-0.265625,0.0
1418638455923,-0.015625,-0.265625,0.0
1418638456022,-0.015625,-0.265625,0.0
1418638456118,-0.015625,-0.265625,-0.015625
1418638456221,-0.015625,-0.265625,0.0
1418638456317,-0.015625,-0.265625,-0.015625
1418638456411,-0.015625,-0.265625,-0.015625
1418638456507,-0.015625,-0.265625,0.0
1418638456605,-0.015625,-0.265625,0.0
1418638456702,-0.015625,-0.265625,0.0
1418638456801,-0.015625,-0.265625,-0.015625
1418638456898,-0.015625,-0.265625,0.0
1418638456995,-0.015625,-0.265625,0.0
1418638457087,-0.015625,-0.265625,-0.015625
1418638457185,-0.015625,-0.265625,-0.015625
1418638457338,-0.015625,-0.265625,-0.015625
1418638457435,-0.015625,-0.265625,0.0
1418638457532,-0.015625,-0.265625,0.0
1418638457628,-0.015625,-0.265625,-0.015625
1418638457728,-0.015625,-0.265625,0.0
1418638457828,-0.015625,-0.265625,0.0
1418638457923,-0.015625,-0.265625,0.0
1418638458018,-0.015625,-0.265625,0.0
1418638458115,-0.015625,-0.265625,-0.015625
1418638458214,-0.015625,-0.265625,0.0
1418638458319,-0.015625,-0.265625,0.0
1418638458408,-0.015625,-0.265625,0.0
1418638458505,-0.015625,-0.265625,0.0
1418638458604,-0.015625,-0.265625,0.0
1418638458702,-0.015625,-0.265625,-0.015625
1418638458798,-0.015625,-0.265625,0.0
1418638458897,-0.015625,-0.265625,-0.015625
1418638458995,-0.015625,-0.265625,0.0
1418638459092,-0.015625,-0.265625,-0.015625
1418638459238,-0.015625,-0.265625,-0.015625
1418638459336,-0.015625,-0.265625,-0.015625
1418638459434,-0.015625,-0.265625,-0.015625
1418638459531,-0.015625,-0.265625,0.0
1418638459627,-0.015625,-0.265625,0.0
1418638459726,-0.015625,-0.265625,-0.015625
1418638459823,-0.015625,-0.265625,0.0
1418638459924,-0.015625,-0.265625,0.0
1418638460017,-0.015625,-0.265625,0.0
1418638460115,-0.015625,-0.265625,-0.015625
